customer_id,customer_segment,total_spent,total_orders,last_purchase,country
13776,At Risk,623.98,2,2010-10-07 16:11:00,United Kingdom
13777,champion,49638.260000000000858,61,2011-12-09 12:25:00,United Kingdom
13778,need_attention,1124.490000000000013,4,2011-08-28 15:25:00,United Kingdom
13779,Lost Customers,161.13,1,2010-07-12 11:24:00,United Kingdom
13780,potential_loyalist,732.070000000000020,3,2011-12-02 13:49:00,United Kingdom
13781,At Risk,778.830000000000004,3,2011-04-03 12:08:00,United Kingdom
13782,champion,1786.0799999999999812,13,2011-11-27 11:54:00,United Kingdom
13783,cannot_lose_them,1542.08999999999998,4,2010-08-09 09:23:00,United Kingdom
13784,champion,2910.229999999999986,14,2011-11-30 09:33:00,United Kingdom
13785,At Risk,542.490000000000012,4,2010-10-07 09:25:00,United Kingdom
13786,cannot_lose_them,3127.990000000000008,6,2010-12-07 13:53:00,United Kingdom
13787,loyal_customer,1222.5000000000000165,6,2011-09-25 12:06:00,United Kingdom
13788,Lost Customers,3.75,1,2010-07-22 15:50:00,United Kingdom
13789,Lost Customers,239.459999999999996,1,2010-11-16 15:31:00,United Kingdom
13790,new_customer,348.7999999999999990,1,2011-12-05 15:48:00,United Kingdom
13791,need_attention,1516.0,2,2011-08-04 11:44:00,United Kingdom
13792,need_attention,383.950000000000010,3,2011-10-04 14:31:00,United Kingdom
13793,At Risk,96.0,1,2010-03-03 08:25:00,United Kingdom
13794,Lost Customers,126.0300000000000045,1,2010-06-11 12:30:00,United Kingdom
13795,At Risk,836.300000000000000,4,2010-11-16 17:25:00,United Kingdom
13796,Lost Customers,289.700000000000013,1,2010-07-28 14:45:00,United Kingdom
13797,At Risk,1179.450000000000011,3,2010-09-29 10:34:00,United Kingdom
13798,champion,75428.870000000000910,110,2011-12-08 15:51:00,United Kingdom
13799,loyal_customer,2803.569999999999993,9,2011-08-15 12:07:00,United Kingdom
13800,At Risk,1679.560000000000034,3,2011-02-03 12:27:00,United Kingdom
13801,Other,324.8000000000000030,1,2011-10-04 10:15:00,United Kingdom
13802,loyal_customer,26259.1100000000001880,19,2011-07-24 10:54:00,United Kingdom
13803,At Risk,1338.910000000000021,3,2011-03-29 12:57:00,United Kingdom
13804,champion,3161.120000000000024,9,2011-11-09 12:32:00,United Kingdom
13805,potential_loyalist,924.599999999999999,2,2011-10-18 14:50:00,United Kingdom
13806,Other,256.380000000000010,1,2011-10-07 11:43:00,United Kingdom
13807,At Risk,422.199999999999998,3,2010-12-07 15:48:00,United Kingdom
13808,champion,1747.6600000000000195,5,2011-12-04 12:18:00,United Kingdom
13809,At Risk,679.700000000000005,3,2011-02-07 13:15:00,Cyprus
13810,potential_loyalist,1499.010000000000010,3,2011-11-11 08:33:00,Germany
13811,need_attention,814.50,3,2011-06-09 09:54:00,Germany
13812,potential_loyalist,539.000000000000005,3,2011-10-28 14:27:00,Germany
13813,champion,2765.470000000000026,8,2011-10-31 10:38:00,Germany
13814,need_attention,2257.320000000000018,3,2011-09-08 13:48:00,Germany
13815,champion,7475.740000000000024,8,2011-11-17 14:19:00,Germany
13816,potential_loyalist,571.670000000000009,2,2011-11-16 08:38:00,Germany
13817,potential_loyalist,382.979999999999997,2,2011-11-10 17:49:00,Germany
13818,At Risk,61.279999999999999,1,2010-10-06 12:35:00,United Kingdom
13819,cannot_lose_them,2642.350000000000035,6,2011-02-11 10:38:00,United Kingdom
13820,At Risk,652.7500000000000076,3,2010-10-17 13:46:00,United Kingdom
13821,loyal_customer,1379.0800000000000055,6,2011-07-18 09:49:00,United Kingdom
13822,potential_loyalist,631.9999999999999942,2,2011-12-04 12:13:00,United Kingdom
13823,champion,3403.4500000000000875,7,2011-11-21 10:22:00,United Kingdom
13824,champion,3314.760000000000050,12,2011-11-07 12:41:00,United Kingdom
13825,At Risk,255.589999999999999,2,2010-03-28 11:02:00,United Kingdom
13826,Other,189.500000000000005,1,2011-06-16 13:48:00,United Kingdom
13827,potential_loyalist,409.8000000000000001,3,2011-10-13 12:38:00,United Kingdom
13828,promising,209.490000000000002,1,2011-11-17 16:02:00,United Kingdom
13829,At Risk,102.0,1,2010-10-14 18:19:00,United Kingdom
13830,Lost Customers,156.8500000000000050,1,2010-05-07 12:24:00,United Kingdom
13831,champion,6585.539999999999946,18,2011-11-23 15:41:00,United Kingdom
13832,potential_loyalist,609.889999999999997,2,2011-11-20 15:36:00,United Kingdom
13833,need_attention,700.410000000000007,2,2011-07-03 13:27:00,United Kingdom
13834,At Risk,324.189999999999999,2,2010-05-12 10:27:00,United Kingdom
13835,loyal_customer,1095.270000000000002,7,2011-11-14 15:37:00,United Kingdom
13836,At Risk,620.370000000000008,2,2010-11-05 13:31:00,United Kingdom
13837,At Risk,266.590000000000009,2,2011-05-12 12:10:00,United Kingdom
13838,champion,1690.0700000000000008,10,2011-12-04 11:00:00,United Kingdom
13839,Lost Customers,139.95,1,2010-08-10 13:52:00,United Kingdom
13840,At Risk,651.400000000000025,1,2010-10-19 13:34:00,United Kingdom
13841,At Risk,85.0,1,2011-04-01 12:10:00,United Kingdom
13842,champion,5319.3400000000000245,18,2011-10-12 10:51:00,United Kingdom
13843,Lost Customers,319.7499999999999945,1,2010-11-23 17:48:00,United Kingdom
13844,new_customer,361.620000000000004,1,2011-11-28 13:21:00,United Kingdom
13845,Other,312.980000000000005,1,2011-10-06 08:25:00,United Kingdom
13846,champion,1307.790000000000020,4,2011-11-15 12:07:00,United Kingdom
13847,Lost Customers,310.720000000000005,1,2009-12-20 10:41:00,United Kingdom
13848,loyal_customer,3015.0,8,2011-09-08 12:58:00,United Kingdom
13849,champion,3469.300000000000000,5,2011-10-19 10:59:00,United Kingdom
13850,need_attention,1595.480000000000001,1,2011-08-02 14:04:00,United Kingdom
13851,loyal_customer,4606.4600000000001235,8,2011-09-05 12:36:00,United Kingdom
13852,Lost Customers,187.350000000000003,1,2010-04-08 09:06:00,United Kingdom
13853,promising,1090.140000000000017,1,2011-10-13 14:18:00,United Kingdom
13854,champion,11944.560000000000060,39,2011-12-01 09:06:00,United Kingdom
13855,cannot_lose_them,1310.340000000000016,4,2010-07-27 09:53:00,United Kingdom
13856,loyal_customer,1142.0300000000000265,11,2011-06-24 10:03:00,United Kingdom
13857,cannot_lose_them,1001.0099999999999971,6,2010-11-11 12:54:00,United Kingdom
13858,promising,216.169999999999997,1,2011-10-13 16:17:00,United Kingdom
13859,At Risk,515.8600000000000018,2,2011-01-17 16:14:00,United Kingdom
13860,champion,1245.900000000000019,5,2011-12-08 12:57:00,United Kingdom
13861,At Risk,273.259999999999997,2,2010-10-06 14:20:00,United Kingdom
13862,champion,2556.090000000000017,9,2011-11-21 16:24:00,United Kingdom
13863,cannot_lose_them,1239.550000000000021,4,2011-04-06 10:20:00,United Kingdom
13864,At Risk,662.4000000000001,1,2010-11-18 12:50:00,United Kingdom
13865,potential_loyalist,501.5600000000000105,4,2011-10-12 13:31:00,United Kingdom
13866,Other,145.670000000000006,1,2011-09-26 14:54:00,United Kingdom
13867,potential_loyalist,1005.090000000000012,3,2011-11-08 15:48:00,United Kingdom
13868,potential_loyalist,3192.5400000000000035,2,2011-12-02 16:32:00,United Kingdom
13869,loyal_customer,7996.8700000000000442,10,2011-08-08 13:53:00,United Kingdom
13870,champion,5712.080000000000020,15,2011-12-07 13:23:00,United Kingdom
13871,champion,7885.850000000000069,17,2011-11-17 10:49:00,United Kingdom
13872,At Risk,919.5700000000000105,3,2010-06-30 15:35:00,United Kingdom
13873,loyal_customer,1038.920000000000018,8,2011-08-12 10:08:00,United Kingdom
13874,cannot_lose_them,2049.150000000000018,7,2010-12-16 18:20:00,United Kingdom
13875,champion,4814.3700000000000540,14,2011-10-17 09:36:00,United Kingdom
13876,Other,122.700000000000002,1,2011-10-07 10:22:00,United Kingdom
13877,need_attention,449.680000000000005,3,2011-09-14 15:49:00,United Kingdom
13878,champion,2416.900000000000005,4,2011-10-16 12:19:00,United Kingdom
13879,Lost Customers,395.500000000000004,1,2010-03-04 10:49:00,United Kingdom
13880,champion,4293.860000000000084,17,2011-11-18 13:44:00,United Kingdom
13881,champion,45179.100000000000257,43,2011-12-06 12:50:00,United Kingdom
13882,loyal_customer,1191.1299999999999970,5,2011-12-07 11:16:00,United Kingdom
13883,champion,6560.020000000000100,15,2011-11-29 10:45:00,United Kingdom
13884,champion,1825.0300000000000375,10,2011-12-02 16:30:00,United Kingdom
13885,At Risk,506.8000000000000035,2,2011-06-03 15:07:00,United Kingdom
13886,Other,243.559999999999996,1,2011-09-29 13:17:00,United Kingdom
13887,Lost Customers,349.550000000000002,1,2011-05-19 17:22:00,United Kingdom
13888,loyal_customer,2001.5899999999999961,7,2011-08-12 10:13:00,United Kingdom
13889,loyal_customer,1991.230000000000094,6,2011-09-08 09:13:00,United Kingdom
13890,champion,2927.3800000000000725,14,2011-12-08 15:36:00,United Kingdom
13891,At Risk,859.2100000000000130,3,2010-11-26 15:57:00,United Kingdom
13892,champion,1267.6499999999999625,6,2011-11-13 11:50:00,United Kingdom
13893,At Risk,821.100000000000003,1,2011-02-15 11:30:00,United Kingdom
13894,potential_loyalist,564.620000000000027,3,2011-11-16 09:44:00,United Kingdom
13895,champion,4008.5200000000000475,6,2011-11-11 16:57:00,United Kingdom
13896,Lost Customers,388.550000000000007,1,2010-03-24 08:55:00,United Kingdom
13897,potential_loyalist,1160.720000000000009,3,2011-10-20 14:30:00,United Kingdom
13898,At Risk,686.4000000000000005,2,2011-01-18 10:28:00,United Kingdom
13899,potential_loyalist,388.520000000000009,2,2011-11-23 13:40:00,United Kingdom
13900,loyal_customer,1610.5900000000000285,6,2011-06-09 19:26:00,United Kingdom
13901,loyal_customer,5676.3400000000000760,15,2011-09-28 14:48:00,United Kingdom
13902,cannot_lose_them,34095.259999999999307,5,2010-03-17 13:09:00,Denmark
13903,Lost Customers,165.450000000000005,1,2010-11-04 17:44:00,United Kingdom
13904,potential_loyalist,332.640000000000010,2,2011-11-02 13:41:00,United Kingdom
13905,Lost Customers,312.65,1,2009-12-07 11:41:00,United Kingdom
13906,At Risk,42.0,1,2010-10-26 15:00:00,United Kingdom
13907,Lost Customers,136.800000000000003,1,2010-01-17 12:22:00,United Kingdom
13908,loyal_customer,2369.550000000000009,4,2011-09-21 11:49:00,United Kingdom
13909,At Risk,282.8499999999999996,2,2010-10-12 17:22:00,United Kingdom
13911,champion,4234.990000000000004,20,2011-10-13 15:43:00,United Kingdom
13912,Lost Customers,124.950000000000002,1,2010-10-12 08:43:00,United Kingdom
13913,At Risk,42.22,1,2010-07-21 10:11:00,United Kingdom
13914,potential_loyalist,626.450000000000012,2,2011-11-28 10:35:00,United Kingdom
13915,At Risk,70.800000000000003,1,2010-11-10 15:17:00,United Kingdom
13916,cannot_lose_them,1275.810000000000011,4,2010-09-02 10:04:00,United Kingdom
13917,potential_loyalist,272.0400000000000077,2,2011-10-21 09:56:00,United Kingdom
13918,potential_loyalist,1212.840000000000036,2,2011-10-21 12:25:00,United Kingdom
13919,loyal_customer,1360.679999999999996,4,2011-10-11 14:24:00,Denmark
13920,cannot_lose_them,1774.680000000000041,4,2010-10-04 12:37:00,United Kingdom
13921,At Risk,730.699999999999997,4,2010-11-02 16:32:00,United Kingdom
13922,At Risk,865.200000000000024,3,2010-12-23 10:38:00,United Kingdom
13923,promising,351.130000000000016,1,2011-10-17 12:33:00,United Kingdom
13924,champion,1838.8500000000000550,6,2011-12-08 09:39:00,United Kingdom
13925,need_attention,678.249999999999998,4,2011-09-08 12:47:00,United Kingdom
13926,promising,223.850000000000016,1,2011-11-16 13:16:00,United Kingdom
13927,need_attention,708.260000000000003,2,2011-09-26 12:00:00,United Kingdom
13928,potential_loyalist,464.570000000000012,4,2011-11-29 10:33:00,United Kingdom
13929,loyal_customer,3494.0999999999999875,11,2011-06-23 15:26:00,United Kingdom
13930,potential_loyalist,337.339999999999994,2,2011-10-13 09:45:00,United Kingdom
13931,loyal_customer,5257.380000000000118,11,2011-09-05 10:12:00,United Kingdom
13932,Lost Customers,307.399999999999999,1,2011-02-18 12:02:00,United Kingdom
13933,need_attention,608.790000000000029,2,2011-08-22 14:03:00,United Kingdom
13934,At Risk,922.099999999999984,1,2011-03-21 08:39:00,United Kingdom
13935,At Risk,6116.920000000000015,3,2010-04-22 11:21:00,United Kingdom
13936,need_attention,939.6599999999999875,3,2011-06-13 08:47:00,United Kingdom
13937,need_attention,880.1300000000000000,2,2011-06-23 16:35:00,United Kingdom
13938,potential_loyalist,71.659999999999997,1,2011-11-04 14:37:00,United Kingdom
13939,champion,1560.9600000000000065,7,2011-11-16 13:33:00,United Kingdom
13940,potential_loyalist,839.1400000000000185,4,2011-11-22 15:15:00,United Kingdom
13941,champion,10027.180000000000092,15,2011-11-18 09:43:00,United Kingdom
13942,Lost Customers,320.0,1,2010-06-23 12:35:00,United Kingdom
13943,Lost Customers,246.539999999999997,1,2010-05-11 11:30:00,United Kingdom
13944,Lost Customers,200.4300000000000046,1,2010-02-24 15:02:00,United Kingdom
13945,At Risk,854.150000000000025,2,2010-11-10 10:00:00,United Kingdom
13946,loyal_customer,1876.2300000000000009,6,2011-09-21 13:33:00,United Kingdom
13947,need_attention,90.599999999999994,1,2011-10-05 14:42:00,United Kingdom
13948,At Risk,548.7600000000000135,4,2010-12-14 10:18:00,United Kingdom
13949,champion,2427.3200000000000500,6,2011-12-07 09:35:00,United Kingdom
13950,potential_loyalist,745.0599999999999765,4,2011-11-28 14:44:00,United Kingdom
13951,need_attention,674.450000000000015,3,2011-06-16 16:43:00,United Kingdom
13952,cannot_lose_them,12823.5210000000001640,14,2011-05-06 09:00:00,United Kingdom
13953,champion,6640.680000000000007,12,2011-12-02 16:04:00,United Kingdom
13954,potential_loyalist,439.920000000000004,2,2011-12-08 12:50:00,United Kingdom
13955,need_attention,544.070000000000003,3,2011-07-08 17:19:00,United Kingdom
13956,loyal_customer,1019.2700000000000037,5,2011-12-04 13:20:00,United Kingdom
13957,At Risk,458.250000000000003,3,2010-10-18 10:02:00,United Kingdom
13958,cannot_lose_them,4709.230000000000097,8,2010-11-25 10:11:00,United Kingdom
13959,loyal_customer,1064.770000000000002,6,2011-09-21 15:06:00,United Kingdom
13960,potential_loyalist,230.220000000000002,2,2011-11-18 15:27:00,United Kingdom
13961,At Risk,538.400000000000001,1,2010-11-12 14:40:00,United Kingdom
13962,potential_loyalist,362.800000000000010,3,2011-11-18 08:47:00,United Kingdom
13963,cannot_lose_them,2860.5700000000000575,17,2011-02-04 14:43:00,United Kingdom
13964,At Risk,438.900000000000000,2,2010-11-17 13:53:00,United Kingdom
13965,At Risk,996.610000000000011,3,2010-08-20 10:40:00,United Kingdom
13966,Lost Customers,384.2600000000000110,1,2010-09-30 13:08:00,United Kingdom
13967,need_attention,166.3,2,2011-07-17 12:02:00,United Kingdom
13968,Lost Customers,123.660000000000003,1,2010-10-12 13:22:00,United Kingdom
13969,champion,12973.4600000000001496,35,2011-12-02 15:11:00,United Kingdom
13970,At Risk,846.550000000000016,2,2010-11-18 13:21:00,United Kingdom
13971,champion,4667.5700000000001175,14,2011-11-21 12:06:00,United Kingdom
13972,need_attention,190.249999999999998,2,2011-09-30 11:54:00,United Kingdom
13973,Lost Customers,264.700000000000003,1,2011-02-25 15:21:00,United Kingdom
13974,potential_loyalist,677.720000000000008,2,2011-10-21 14:41:00,United Kingdom
13975,champion,5256.4000000000000713,12,2011-11-08 13:19:00,United Kingdom
13976,At Risk,1192.360000000000013,4,2011-05-17 09:13:00,United Kingdom
13977,At Risk,519.810000000000011,1,2010-10-24 14:08:00,United Kingdom
13978,potential_loyalist,196.7900000000000065,2,2011-11-25 11:36:00,United Kingdom
13979,loyal_customer,3379.9300000000000292,7,2011-09-27 13:32:00,United Kingdom
13980,loyal_customer,768.8200000000000050,5,2011-10-10 13:34:00,United Kingdom
13981,Lost Customers,331.140000000000016,1,2010-10-20 10:03:00,United Kingdom
13982,champion,3954.2900000000000050,9,2011-10-31 16:24:00,United Kingdom
13983,champion,6753.8900000000000535,21,2011-11-10 11:06:00,United Kingdom
13984,champion,1893.8000000000000212,12,2011-11-13 12:38:00,United Kingdom
13985,champion,10020.860000000000114,22,2011-12-05 17:06:00,United Kingdom
13986,new_customer,320.460000000000006,1,2011-11-22 15:00:00,United Kingdom
13987,At Risk,682.540000000000007,2,2010-11-25 10:20:00,United Kingdom
13988,champion,4757.8000000000000285,8,2011-11-20 10:15:00,United Kingdom
13989,loyal_customer,2026.059999999999992,5,2011-10-05 09:47:00,United Kingdom
13990,Lost Customers,311.3000000000000045,1,2011-05-10 15:19:00,United Kingdom
13991,loyal_customer,852.8799999999999945,6,2011-11-27 16:18:00,United Kingdom
13992,potential_loyalist,219.499999999999998,3,2011-11-09 15:23:00,United Kingdom
13993,champion,6775.710000000000076,19,2011-10-28 09:06:00,United Kingdom
13994,champion,2274.140000000000040,6,2011-12-06 11:05:00,United Kingdom
13995,champion,3902.010000000000058,14,2011-11-24 14:22:00,United Kingdom
13996,At Risk,895.7600000000000540,2,2010-11-18 16:27:00,United Kingdom
13997,At Risk,376.4600000000000010,3,2010-07-08 18:06:00,United Kingdom
13998,At Risk,566.700000000000016,3,2010-09-19 10:20:00,United Kingdom
13999,champion,9502.2600000000001842,29,2011-11-29 13:40:00,United Kingdom
14000,cannot_lose_them,2046.3400000000000543,5,2011-05-12 16:50:00,United Kingdom
14001,champion,4228.850000000000095,9,2011-10-25 10:31:00,United Kingdom
14002,need_attention,529.7300000000000040,2,2011-07-28 15:55:00,United Kingdom
14003,Lost Customers,209.409999999999996,1,2009-12-07 08:53:00,United Kingdom
14004,champion,6258.450000000000020,11,2011-10-27 14:40:00,United Kingdom
14005,champion,2874.7200000000000195,5,2011-11-30 12:41:00,United Kingdom
14006,loyal_customer,2196.6700000000000405,7,2011-08-16 09:39:00,United Kingdom
14007,At Risk,79.480000000000001,1,2010-07-15 09:06:00,United Kingdom
14008,At Risk,509.040000000000003,1,2010-10-03 13:09:00,United Kingdom
14009,At Risk,1099.9099999999999980,3,2011-05-25 15:47:00,United Kingdom
14010,At Risk,445.149999999999991,2,2010-05-23 13:00:00,United Kingdom
14011,At Risk,457.819999999999991,2,2010-08-16 15:31:00,United Kingdom
14012,Lost Customers,328.8,1,2011-03-07 12:26:00,United Kingdom
14013,loyal_customer,1084.570000000000010,5,2011-08-21 15:01:00,United Kingdom
14014,need_attention,1948.2099999999999690,3,2011-09-23 13:18:00,United Kingdom
14015,potential_loyalist,917.339999999999988,1,2011-10-18 10:02:00,United Kingdom
14016,loyal_customer,11403.4100000000000565,11,2011-07-01 11:29:00,EIRE
14017,Lost Customers,229.750000000000007,1,2010-05-17 14:52:00,United Kingdom
14018,Lost Customers,367.150000000000023,1,2010-03-04 14:23:00,United Kingdom
14019,potential_loyalist,1421.609999999999977,3,2011-10-24 10:13:00,United Kingdom
14020,champion,1249.010000000000007,4,2011-11-23 09:22:00,United Kingdom
14021,loyal_customer,1716.5800000000000255,7,2011-07-07 15:46:00,United Kingdom
14022,At Risk,792.150000000000024,2,2011-04-28 14:39:00,United Kingdom
14023,potential_loyalist,584.070000000000016,2,2011-12-02 13:58:00,United Kingdom
14024,need_attention,645.740000000000005,3,2011-08-10 11:30:00,United Kingdom
14025,cannot_lose_them,4057.900000000000010,8,2010-09-01 10:11:00,United Kingdom
14026,At Risk,713.1100000000000175,2,2010-08-26 10:31:00,United Kingdom
14027,Other,104.82,1,2011-10-10 09:01:00,United Kingdom
14028,At Risk,10396.5,3,2010-06-07 13:33:00,United Kingdom
14029,need_attention,467.660000000000006,2,2011-10-07 14:46:00,United Kingdom
14030,champion,7521.7999999999999890,20,2011-11-21 16:48:00,United Kingdom
14031,champion,39019.5100000000006194,44,2011-12-02 17:13:00,United Kingdom
14032,champion,4546.409999999999928,16,2011-12-07 15:23:00,United Kingdom
14033,Lost Customers,109.44,1,2010-06-02 15:10:00,United Kingdom
14034,potential_loyalist,648.8900000000000005,3,2011-11-17 14:02:00,United Kingdom
14035,champion,2794.7500000000000006,9,2011-11-11 10:03:00,United Kingdom
14036,At Risk,626.650000000000015,1,2011-02-28 09:26:00,United Kingdom
14037,loyal_customer,836.9500000000000134,6,2011-06-16 13:57:00,United Kingdom
14038,loyal_customer,3069.880000000000029,5,2011-09-22 13:37:00,United Kingdom
14039,potential_loyalist,267.280000000000009,2,2011-11-06 13:48:00,United Kingdom
14040,champion,12523.8100000000000338,35,2011-10-30 12:42:00,United Kingdom
14041,Lost Customers,141.4099999999999999,1,2011-03-18 13:25:00,United Kingdom
14042,Lost Customers,431.980000000000000,1,2009-12-14 15:07:00,United Kingdom
14043,At Risk,302.600000000000002,2,2010-08-05 18:18:00,United Kingdom
14044,champion,3077.7000000000000095,10,2011-11-13 12:05:00,United Kingdom
14045,loyal_customer,10986.62999999999988,16,2011-08-22 15:27:00,United Kingdom
14046,Lost Customers,154.9900000000000000,1,2011-02-28 14:48:00,United Kingdom
14047,champion,3968.110000000000109,14,2011-12-01 11:43:00,United Kingdom
14048,At Risk,748.690000000000004,3,2011-02-07 14:53:00,United Kingdom
14049,champion,13023.3999999999998885,13,2011-11-23 12:20:00,United Kingdom
14050,potential_loyalist,746.3600000000000160,2,2011-11-08 10:00:00,United Kingdom
14051,champion,21770.980000000000443,37,2011-12-09 10:20:00,United Kingdom
14052,potential_loyalist,466.6600000000000005,2,2011-11-20 12:30:00,United Kingdom
14053,need_attention,572.30,4,2011-08-07 14:27:00,United Kingdom
14054,need_attention,92.459999999999999,1,2011-10-05 15:49:00,United Kingdom
14055,need_attention,1520.960000000000060,3,2011-08-25 15:04:00,United Kingdom
14056,champion,8152.7099999999999737,23,2011-12-08 13:36:00,United Kingdom
14057,champion,8346.659999999999985,22,2011-11-16 10:32:00,United Kingdom
14058,At Risk,469.190000000000018,2,2010-09-03 09:31:00,United Kingdom
14059,Lost Customers,183.599999999999991,1,2011-03-18 10:06:00,United Kingdom
14060,champion,8898.240000000000152,30,2011-12-05 12:29:00,United Kingdom
14061,At Risk,917.430000000000008,3,2010-07-20 17:22:00,United Kingdom
14062,champion,25585.6500000000006870,24,2011-11-30 10:04:00,United Kingdom
14063,cannot_lose_them,22710.199999999999656,9,2010-09-27 16:18:00,United Kingdom
14064,champion,3260.2399999999999532,15,2011-11-10 13:14:00,United Kingdom
14065,At Risk,891.020000000000004,3,2010-11-15 16:13:00,United Kingdom
14066,Lost Customers,152.550000000000000,1,2011-03-18 12:21:00,United Kingdom
14067,need_attention,374.700000000000003,2,2011-10-07 10:21:00,United Kingdom
14068,cannot_lose_them,1516.720000000000016,4,2011-01-23 16:02:00,United Kingdom
14069,At Risk,225.810000000000001,2,2010-07-13 12:12:00,United Kingdom
14070,Lost Customers,321.600000000000002,1,2010-01-24 12:27:00,United Kingdom
14071,champion,1437.5700000000000052,8,2011-12-06 12:27:00,United Kingdom
14072,Lost Customers,390.85,1,2010-02-11 12:31:00,United Kingdom
14073,promising,151.039999999999998,1,2011-11-07 15:49:00,United Kingdom
14074,Lost Customers,219.399999999999998,1,2010-03-26 13:55:00,United Kingdom
14075,champion,1734.869999999999980,6,2011-12-05 08:38:00,United Kingdom
14076,Other,118.6700000000000009,1,2011-08-02 15:19:00,United Kingdom
14077,loyal_customer,615.0799999999999994,6,2011-10-30 12:35:00,United Kingdom
14078,loyal_customer,1553.4699999999999594,9,2011-08-30 12:16:00,United Kingdom
14079,need_attention,618.729999999999996,2,2011-08-07 12:10:00,United Kingdom
14080,loyal_customer,1115.6799999999999955,5,2011-11-07 11:09:00,United Kingdom
14081,cannot_lose_them,4867.5700000000000468,10,2011-02-10 16:17:00,United Kingdom
14082,At Risk,413.360000000000004,2,2010-12-10 11:02:00,United Kingdom
14083,loyal_customer,1082.1899999999999996,11,2011-12-05 13:14:00,United Kingdom
14084,Lost Customers,150.500000000000006,1,2010-07-15 14:36:00,United Kingdom
14085,champion,9720.6700000000000263,33,2011-12-07 13:46:00,United Kingdom
14086,At Risk,39.95,1,2010-09-03 10:52:00,United Kingdom
14087,potential_loyalist,829.4700000000000014,3,2011-12-07 12:41:00,United Kingdom
14088,champion,64036.8000000000003385,16,2011-11-29 16:16:00,United Kingdom
14089,promising,158.750000000000002,1,2011-10-14 10:38:00,United Kingdom
14090,At Risk,76.32000000000001,1,2011-01-19 10:51:00,United Kingdom
14091,At Risk,9530.08000000000007,2,2010-02-23 15:17:00,United Kingdom
14092,champion,7229.4500000000001530,24,2011-12-02 12:13:00,United Kingdom
14093,new_customer,433.8599999999999982,1,2011-11-27 16:27:00,United Kingdom
14094,Lost Customers,311.7700000000000086,1,2010-09-26 11:58:00,United Kingdom
14095,At Risk,2.95,1,2009-12-17 12:49:00,United Kingdom
14096,champion,65164.7899999999998003,17,2011-12-05 17:17:00,United Kingdom
14097,At Risk,422.8599999999999965,2,2010-08-15 14:20:00,United Kingdom
14098,promising,147.3499999999999965,1,2011-11-03 10:13:00,United Kingdom
14099,champion,5750.9100000000001055,20,2011-11-23 13:53:00,United Kingdom
14100,Other,191.950000000000001,1,2011-07-25 11:01:00,United Kingdom
14101,loyal_customer,9961.929999999999982,13,2011-09-27 12:28:00,United Kingdom
14102,loyal_customer,1105.879999999999996,5,2011-12-04 15:38:00,United Kingdom
14104,loyal_customer,743.5299999999999956,5,2011-07-08 12:50:00,United Kingdom
14105,cannot_lose_them,5988.830000000000091,5,2011-04-14 17:58:00,United Kingdom
14106,Lost Customers,214.79999999999998,1,2009-12-02 14:09:00,United Kingdom
14107,champion,4877.300000000000056,11,2011-10-19 12:12:00,United Kingdom
14108,potential_loyalist,1044.960000000000033,4,2011-11-09 10:41:00,United Kingdom
14109,Other,144.200000000000003,1,2011-09-28 10:18:00,United Kingdom
14110,champion,12987.9500000000003450,33,2011-12-06 12:26:00,United Kingdom
14111,potential_loyalist,692.849999999999994,4,2011-11-25 13:44:00,United Kingdom
14112,champion,5834.590000000000062,13,2011-11-17 12:30:00,United Kingdom
14113,champion,7092.6100000000001515,16,2011-12-06 12:18:00,United Kingdom
14114,cannot_lose_them,1364.090000000000021,7,2011-03-11 09:42:00,United Kingdom
14115,At Risk,622.670000000000020,2,2010-07-26 12:36:00,United Kingdom
14116,champion,1382.739999999999987,5,2011-11-20 10:29:00,United Kingdom
14117,need_attention,90.0,1,2011-07-19 09:49:00,United Kingdom
14118,At Risk,458.450000000000000,1,2010-10-07 11:59:00,United Kingdom
14119,At Risk,183.370000000000005,2,2010-11-29 10:33:00,United Kingdom
14121,champion,2780.150000000000026,4,2011-12-06 12:19:00,United Kingdom
14122,At Risk,362.420000000000001,3,2010-10-29 15:11:00,United Kingdom
14123,Lost Customers,436.180000000000005,1,2009-12-06 15:35:00,United Kingdom
14124,Other,419.580000000000002,1,2011-09-16 13:32:00,United Kingdom
14125,potential_loyalist,2720.630000000000008,3,2011-11-29 12:47:00,United Kingdom
14126,potential_loyalist,1172.460000000000064,4,2011-12-02 11:45:00,United Kingdom
14127,loyal_customer,1900.080000000000039,6,2011-08-09 10:49:00,United Kingdom
14128,need_attention,924.2100000000000003,3,2011-10-10 12:00:00,United Kingdom
14129,champion,2591.339999999999996,9,2011-12-08 11:02:00,United Kingdom
14130,cannot_lose_them,1858.7700000000000015,4,2011-01-24 16:05:00,United Kingdom
14131,Lost Customers,168.2200000000000012,1,2010-03-01 11:59:00,United Kingdom
14132,champion,3586.029999999999991,11,2011-12-07 13:35:00,United Kingdom
14133,need_attention,911.139999999999982,4,2011-08-02 11:34:00,United Kingdom
14134,cannot_lose_them,11123.350000000000083,15,2010-11-22 12:26:00,United Kingdom
14135,champion,8839.670000000000116,24,2011-12-08 11:38:00,United Kingdom
14136,cannot_lose_them,1570.8100000000000248,5,2010-11-04 11:53:00,United Kingdom
